"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6"
22396.8369271058,2,2,1,43,1,1,0,-1,0,-1,108218.073748806,25587.5930621467,40628.7136093621,25985.0884471329,19344.4420220262,16902.9034952951,2441.09097272034,3715.73009116637,8838.30220715882,5163.71173431383,3694.05021657723,11745.8817107892
43319.5469591759,2,1,1,21,0,-1,2,0,0,-1,56623.8664608685,146400.070645149,50620.2137653824,12588.8886325043,6264.25012486202,5841.6666904937,3857.42177995683,9451.7752523395,6629.16081446813,2483.37054469633,4581.83733098288,2604.85673326619
50515.6732629826,2,1,2,21,0,-1,1,-1,-1,1,32075.0507364978,6770.23626911039,68618.6152150068,61533.5029552139,60603.5526011653,27198.6466792764,5209.05877242791,14348.0084401126,11886.8023179038,7583.80197782885,2749.12944244619,2602.88570856244
173127.417956099,2,1,1,53,-1,-1,-1,-1,-1,-1,1132.32924851795,9616.9471290448,44695.61127912,55880.9025600678,22189.1568970417,17972.4501559822,17071.4828794258,22896.4194498243,16298.2008788552,13057.4378570171,12737.4938314926,5158.39816951466
133269.313253692,2,2,2,21,2,3,3,2,2,3,57141.9463910438,60614.2366956731,75188.2676319266,14065.0093585305,90704.6077458372,83747.5724696045,8814.48463815977,2286.02295693275,433.738018395294,8355.83954329165,13863.4047052337,8217.97071221161
289009.57695274,1,2,2,27,-1,-1,0,1,0,0,17643.8840554406,58345.3235128202,120272.196462143,120149.997149604,49857.4913793133,48827.7949832512,3876.16581355058,19462.2394951481,13005.4753585811,3251.35171966947,3698.97167353521,14356.1160464114
10690.8315280319,1,3,2,31,-1,0,0,-1,1,-1,3829.08975273853,24333.9892213917,38489.2400729028,30453.6492369199,40485.2303294142,57357.4457151508,2468.61088039395,9612.25182110658,18344.8003761966,4247.7717319156,4040.1566769032,15427.1386053395
380551.407882604,1,1,1,54,-1,-1,-1,-1,1,-1,41190.6817002513,48399.2469740213,5925.22394091091,85456.3628953169,57312.0342261522,4622.54367835174,3490.82889544466,5483.01128188532,4212.80657158828,12641.278107869,4481.00063641977,9789.9685575544
589009.29889552,1,1,2,35,0,0,0,-1,0,1,111677.890817445,58204.3595863397,81748.1486187644,81442.2909177473,54482.1047836836,145945.135057373,10168.3592496363,86045.2164985636,1996.56444118118,9741.89191113666,2406.02537759874,2028.84845007555
9457.47395343889,2,1,2,24,0,0,-1,-1,0,-1,49862.2207550717,16531.2942372737,103139.512453636,35737.5428495108,14937.5238953767,37721.0044246525,11903.5433910397,4318.8574949815,3931.43010620374,8407.60942090755,7219.12817469311,5442.04904788046
314007.127937062,2,1,1,42,-1,-1,-1,-1,-1,-1,75752.4231038534,15792.1144243249,25884.7104020951,62483.426433207,8261.40209903963,6659.2365565264,2305.65774195509,90.5473653483148,8611.43054474856,11207.1994217632,255.524312805664,1461.95024746598
463747.416081275,2,1,2,34,3,2,-1,-1,2,-1,333506.70627242,49783.9141390235,85483.7933099019,70509.8338969737,94817.0841605819,49785.1045356872,10931.8924543572,18917.5941325955,1491.98459093548,5941.00069741571,221.567286037536,10118.5325166573
40634.5241780139,2,1,1,37,1,3,3,2,1,-1,35714.9497556457,42066.8994537868,82781.7902724773,57967.9274950959,4202.75404949623,1380.57152904556,16616.7441986663,5084.00584714153,11433.3327956927,1149.25240426959,5529.53263053956,8827.46492756776
257172.039040346,1,3,2,39,-1,-1,-1,-1,-1,-1,72570.7204985401,51614.7681235711,20568.7600487015,4463.54055838847,34265.3107107607,80568.6894528198,7324.089092806,19580.8415367017,10170.4453466066,1952.98515148943,3261.03100120921,17138.0710509453
226532.385803957,2,1,1,48,-1,-1,-1,-1,-1,-1,56469.574670418,1728.97766802009,61563.0094298208,16474.7216591128,68567.7895909131,26577.2608104639,9654.89252688371,1604.1274990772,6345.70614406618,20301.4092026462,25751.5856409882,8840.33366281207
115396.288947822,2,2,2,30,1,2,-1,1,0,0,22185.1525329391,34463.3281748227,11534.4003842296,2908.36549109707,12021.988035255,28222.2677608864,7077.42934077064,12503.4728408891,23484.8270846022,1077.21766604971,3108.99624931676,6541.00193574631
214224.510186361,1,2,2,55,0,0,-1,0,0,2,1679.06576074233,67397.4589387006,37796.1729535305,43777.6169844651,57266.4908017187,46951.6638946828,77426.9277403008,1673.45589232288,17446.2083296397,29595.2484003903,6194.28145188527,11901.1334750629
123093.1197902,2,2,2,34,0,-1,-1,-1,0,-1,77262.4445888221,86374.1589003966,17673.0861977,20444.4867198144,182963.922774236,142102.413324723,9923.11223777325,3613.5975620904,13697.0167225095,136081.457571031,16077.3726178086,21704.2159312207
134503.272703209,2,1,2,32,0,0,1,2,0,0,85096.898615856,44161.9019417473,80305.2185932674,16220.3520223416,32883.1353179452,38556.2255946191,25031.2126801297,12402.4212833276,31619.5622154717,3195.36372974947,10307.9700659423,15684.2712179478
384839.14559138,2,2,1,34,-1,1,1,0,1,-1,73608.021881099,106735.747569059,51987.536004795,98302.7601772249,152389.152251161,69333.5109049409,9972.95315797119,5076.38953532529,24019.5285645693,5287.18657741514,12914.7504173032,20179.8202203132
153801.22220303,1,3,1,33,2,0,0,0,1,1,164160.057360554,35331.210402274,80489.0932574957,22428.4433050379,494.585274100529,58383.0807834971,10986.363501753,13310.0772175159,13192.5148604284,13134.2567422925,10613.6908778228,36020.5285041549
14455.8440662623,2,2,1,42,-1,2,0,-1,0,-1,80945.458748728,10483.9297743639,82225.1077686086,59454.1165332555,15909.0741976711,47917.391443872,9732.37556533835,8737.32778350354,2269.67854516619,16182.7868352244,1343.71559610692,12486.7564656207
96008.9738034259,2,3,1,71,-1,-1,1,-1,0,-1,43642.0044402519,100784.827441888,35437.3638453364,31155.0912992233,6128.05557361416,28987.2095265036,11929.382392111,2536.3993511126,1871.95460825151,4762.7161005795,4540.81537479841,6954.1517705994
42770.23344353,2,1,2,40,1,2,0,1,0,0,80628.565203368,33145.4882927454,5634.54338064067,64848.4708178716,6897.94070548209,41901.6414294011,6626.94382923603,9911.49218541439,10587.5137268525,1456.2741481622,3799.58900121326,1560.35608459434
158143.92375259,1,1,1,50,0,1,0,0,2,-1,18987.194433704,50846.5473856816,21991.7866174275,29487.4331195629,4356.41583730501,25533.9515126414,14390.9995206972,2553.9890275052,3487.75382674229,1138.5764669857,8032.9712423515,28097.0920040412
307595.883912788,1,1,2,39,-1,-1,-1,-1,-1,-1,22897.3336454382,41.3994902159884,147853.445986524,30199.2647068004,6734.26607593389,63577.8185992532,8114.27865881054,29730.85151191,10186.7228182457,13044.1568857994,3411.42328134025,12838.5952639867
50171.5078394156,1,2,1,28,0,-1,0,-1,-1,0,62014.740418729,40704.5218862925,64461.1251765213,24847.6491266561,62576.5799582082,60080.8601152197,3101.30448120551,7870.76580044511,9537.01291438483,3284.92164640168,21799.2923044079,12067.3839845676
34627.0516392113,1,2,2,25,0,3,1,3,2,5,51275.734398496,22225.2650219522,61703.6607894325,34794.2820965774,107819.517211533,94377.1165221007,11200.2298104847,4611.25602387054,15865.9732174058,11577.5514601448,12630.7595328831,4276.51768192755
239544.958986246,1,2,1,50,-1,-1,0,-1,-1,-1,60546.7772253767,26679.9924770844,82940.0391824149,27317.9534418892,5229.07897303456,27628.8963726483,7352.43882735011,14381.2552620614,206.69122270198,20966.1060954347,4748.0250752426,11658.1896330905
68344.6332427434,2,3,1,37,0,1,0,1,0,1,49081.9209018386,54798.3788431372,16025.8676039478,6553.40272000946,14192.0747785951,53616.7261310436,14838.1262172574,37801.5184882098,12062.2356911525,2619.70509491317,5571.94710190907,23040.0481579951
300957.72315189,2,1,3,39,1,2,0,0,-1,0,221322.172360796,136751.984170549,117419.278785768,137568.445129288,139745.028406514,996.512184327088,8163.70310452264,14468.6345458512,6108.04743998632,23194.2129420725,10232.6959545691,211579.582499275
85059.7859320497,2,2,1,32,3,1,3,3,2,2,42141.5292145369,69985.8884298143,9457.11163094829,6499.93263790774,41430.1340291037,42692.8134742516,4356.66731688655,7728.64279901392,1292.24504313106,3084.56238149579,15408.8654911753,11411.613555907
411.919434859628,2,1,2,26,-1,-1,0,-1,-1,-1,75078.7858090014,57309.1778817321,3953.7630956171,21447.3436286401,50143.3149161067,36107.0615993286,27700.2282512649,19430.4871320143,4190.774149959,1480.63914607659,15172.9026965145,12368.2331427528
8379.80970212288,1,1,2,24,1,0,0,0,0,0,64343.0366100658,5750.71774972119,60352.5461114822,35417.0342533578,50689.8582888978,25357.2196663107,5460.4864870663,4682.24659073466,17780.9337393923,14193.5201111709,3007.24808135477,22035.9632962134
97914.2817734668,1,3,1,45,0,-1,0,0,-1,0,46785.8266189309,5573.79317221099,97264.5516676128,21669.5928483979,23923.9925086749,30438.28163326,833.404220294188,7083.4642691477,27420.0446361779,107.175571637829,9581.97240438225,12970.1269274485
436267.624014849,1,1,2,21,1,1,-1,-1,0,0,201949.529654429,273767.340187767,297342.718861848,307393.100238076,317117.923383372,261099.586927061,9821.51425198985,39924.3951072273,8124.03231613253,1132.15545582717,19131.9668740268,4842.52862664004
77252.409449536,1,1,2,21,-1,1,-1,-1,0,-1,16477.2317946902,41551.8146562693,2161.17325095738,21440.3919773155,32069.857542863,23158.622274977,1856.73689471978,3825.93583795611,16158.7431319504,17127.7937551147,8153.74809335831,2273.84406389182
68029.7599806366,1,1,2,24,1,0,3,-1,0,0,11554.1275246096,22713.0972994695,60485.48769547,13865.3108104417,54880.3066461753,39831.7013033007,1097.52174854831,25834.0240780305,14450.1701816285,6134.59214542833,2629.46101477537,1143.92999843673
279356.604390373,1,2,1,36,0,-1,1,-1,-1,-1,76533.9548396744,166516.282576458,46962.4462173576,19338.6173600089,8527.99023463671,79737.6440668747,9032.12533946343,41309.0490580894,6085.25914947983,490.487127807317,2310.20174306521,4059.3142307747
53172.2063133418,2,2,2,21,2,1,2,0,3,2,15717.6594544109,77378.7913490519,57646.0716958636,24292.1882376428,28545.1765927939,12691.0411477346,7499.18544557762,4678.60286115364,25749.3701831545,3483.23922231615,2668.31964987643,17255.6609367756
43064.8740185867,1,2,2,33,2,3,3,-1,1,3,8475.13716306237,62533.9236093227,49748.0682117125,31242.0608018597,99252.9380403769,37914.8730356951,11088.5402916961,4742.84435476938,11185.526564226,5191.78061829588,8359.63483589626,12254.6811837861
88290.5753937552,2,3,1,39,0,0,3,1,0,1,58425.1298952805,15219.9784543696,40051.1283428458,18712.0034559785,11447.8855767997,68953.0616842578,2507.92907788892,2995.68868147258,11296.8168885363,14843.8373106474,1937.52410676415,4744.73769137104
395435.556061383,1,1,2,30,1,1,0,1,-1,-1,128931.904642694,128007.447532156,51280.907199921,385.147278349087,43764.0491638066,16172.4373502785,26783.0971263851,10535.0783019141,12176.8079317659,636.918352277356,2965.84278929068,1037.18603157424
299254.962281983,2,3,1,35,2,0,1,0,2,3,376893.777742236,212700.468798172,235251.210183732,268140.238043456,304041.035175605,236189.137867703,19964.2989969674,13021.2395999908,3618.60857740242,18152.9330945974,19444.2078763448,6262.40045925917
183822.537332122,1,2,1,47,0,2,0,1,1,1,130438.458539339,117910.765729973,83672.4273766499,90298.6646350177,159118.1388199,105184.864110475,22133.6561314316,20947.1346243221,4908.63701576784,10480.7326982832,7102.77782703316,3183.45023973282
134610.016706876,1,2,2,28,0,-1,1,-1,2,1,12814.0703519693,29877.5600757419,73477.6156247861,13742.8059772086,53138.3439347586,39122.0191570989,831.101642186679,801.054679558044,20547.9147704634,5501.66778631972,12151.6369320389,14346.8321201254
64947.7212823578,2,4,1,26,1,0,0,1,3,0,42047.1481830682,3365.06265731304,40479.5942593768,70014.0365389815,4950.78858766884,19330.6201274044,5346.68765689657,11145.3143430841,13463.6733058671,12927.5623435517,23914.704739517,10241.1524923288
203401.241826048,1,1,1,54,-1,0,0,-1,-1,-1,63631.1509174771,144997.145503788,37742.2882256666,134228.587433267,63772.6056268768,50120.1973971186,34187.3944352958,47904.11110787,34416.8463033934,19120.0754329363,30347.6141062764,29103.1247475149
76432.7299526654,2,2,1,43,-1,-1,0,-1,-1,-1,25830.4738133627,6911.77130743906,35959.0488446592,5336.86288417595,17678.7577252782,262.176514875867,48531.6618863096,18103.9240333246,882.516088225986,17607.3162928236,427.863392156461,3891.96598751712
137894.790631506,2,4,1,37,-1,-1,1,0,0,0,53755.1671528556,27917.3406913365,3442.1585065987,45224.6122212426,8347.96271662434,40274.8570352948,46639.5727573533,7520.60247376534,10624.1241223261,795.328536128145,12220.6330626876,16392.4037337285
28700.6073113028,1,1,1,44,2,2,2,-1,1,0,34024.3190706642,63158.1677297616,109054.735593425,29748.6159427435,14793.476586586,93393.8047331037,7034.94480202569,3888.52000125726,6660.47294475502,11000.6530145416,8158.47618799087,1985.07596620826
176235.082373466,2,3,1,21,1,0,0,0,-1,0,28635.6343503643,1703.86014251992,49023.287025485,14172.520670699,3464.17865127908,41859.3962013485,2702.24912410122,24949.830564654,5496.35370603748,994.914671383187,15157.5844818203,2570.59626823218
283289.888443813,2,2,2,37,2,1,0,1,0,0,322698.242426396,403639.627692571,52287.1448018193,9811.13092598902,56887.5213136445,59476.8169992104,21096.7688972629,11238.689958074,6080.76636080842,7138.36182495197,10858.4615554675,3057.04151463823
303442.053037855,1,1,1,54,-1,-1,-1,1,2,-1,311427.012977182,61772.4267954911,99412.406020519,47142.5972660842,16274.6560054371,33364.8915052676,3872.81775695489,3181.85465159797,14440.6867484218,4140.84831679567,17335.9134893589,19644.7502466343
182867.177125305,2,1,2,27,2,-1,-1,-1,-1,-1,119810.571319066,16675.5922582922,3427.50030576415,8213.63391545179,71809.5367845781,23145.05604309,12789.3114908781,17407.2286784928,754.474626347748,19064.333686905,719.024632618248,5018.62109722093
346470.351479212,2,1,2,42,1,-1,0,-1,-1,-1,62046.2250024858,36493.1582035258,41156.951248942,11479.9295246707,13746.0821810789,67418.6206882934,7452.9218952588,30080.6584270504,16121.5357256386,715.927683528224,9748.6435018087,83075.2241775859
16177.8048572108,1,2,2,30,-1,0,0,0,-1,-1,8422.14599839308,4807.03906302563,42367.539080171,72709.3386905558,32048.5220297361,8493.13539697924,17744.6231241599,7202.87548844816,4039.97896807746,12082.5622040483,15110.2263448809,16331.4707053386
107930.798307989,2,1,2,21,-1,0,1,0,1,1,2946.39398820058,67286.9746342115,29446.3096683677,33074.5396248213,11413.4775712622,18793.3806539417,7891.56950174882,664.540853927001,309.371875484924,12583.2004296068,2712.04052494634,16947.7095173121
153306.064426164,1,2,1,34,3,-1,0,2,2,2,3160.48609762249,50206.4649845817,81627.3165427382,132866.31672482,56049.3476047121,53815.321755285,1537.53820539946,16176.6515548788,2359.57016057275,8169.79411746007,7059.35329135008,9945.77972119797
428923.997332007,1,3,2,37,-1,-1,-1,-1,-1,0,19737.5627909389,51833.3758750552,22031.6332762643,25714.1541561528,36578.5807708992,25949.7813285881,656.191120992033,13821.1355852445,20105.2572388233,15806.8421048884,4466.52706942753,13590.3327647345
33474.8164334011,1,3,3,45,-1,-1,-1,0,0,0,66786.727771235,51307.7852465689,107819.578349205,63606.5398566172,14923.5335229369,82058.6012363285,2994.76991975894,7205.47626144269,152.881734274505,5169.40101860136,9697.42983295921,3641.65378667355
60394.8768705672,1,1,1,42,2,3,1,3,1,1,11486.620630468,101102.513709653,20666.9758017142,86378.7496845408,42321.6551133849,7374.02763137915,8020.98850879623,7585.38039118629,2359.31420643316,2262.87777575902,16129.8971223368,7515.37749003273
138560.691767477,2,3,2,35,4,2,3,2,2,0,42089.0536618572,132015.404614533,108682.496231556,3759.01060826187,112772.586892591,109992.741105134,1570.15784758214,6037.13950462207,14959.4547130941,3408.20478148847,4218.37200054099,6691.09724894144
74681.2945182115,2,1,2,35,-1,-1,-1,-1,-1,0,9668.33577123616,33107.6799506299,29042.3074444087,15067.8688117829,27812.9382019552,99985.3119447729,8567.94406398523,30917.4288106104,5625.39509364222,3990.72135311441,14702.4598224674,15994.9147527391
232455.226736935,2,2,2,38,1,0,-1,-1,-1,-1,81124.0481028381,87500.4754132617,48897.6323536937,20367.0373307054,19780.2792740721,11853.1791749221,24987.9165533193,7385.46341065169,9286.37991621026,8756.68777909149,3655.74829217215,105162.319359338
169379.317737108,1,3,1,48,1,-1,-1,-1,0,0,50188.9985171067,20360.1088247958,80292.3068178038,74360.8236611189,61136.1292376132,87461.8918852982,17338.7015679721,41101.0244506366,19937.2391073495,1595.24427303317,6462.68630661508,2951.9157167875
126855.154182091,1,1,2,24,-1,-1,0,-1,-1,-1,49439.0119402522,1622.76016915381,64989.7104707405,33013.6675415053,64456.0470140524,48394.2948139505,4091.13472812808,18854.9601682121,8512.2371909159,6121.93667322454,18070.8621005533,1185.12639897642
89350.1115286188,1,2,1,49,0,1,0,-1,-1,0,83880.4258891924,7898.80036224322,7434.51999070235,32282.738949932,63870.413117362,18133.6501258271,1401.98670915525,7808.72304088777,17778.4254400566,2286.45815325899,9175.90470045283,11489.5761104197
128242.870543543,2,3,1,21,1,-1,0,2,2,1,9341.49667793799,81380.2305890494,17098.410319334,70808.1983481786,15300.6059800925,19906.7120033879,1311.95375136315,1906.48655919996,17263.2608218778,23731.1804925766,8704.95169510812,2505.12468140289
300663.671997685,2,1,3,44,-1,-1,0,-1,0,0,5010.6450082637,54289.293868339,102732.156955597,35917.6537214953,63843.8712907863,21119.6198668977,5924.14877296891,514.336707721012,25516.6714255415,5898.58767537247,8030.59033422112,14148.4451341265
34008.8985736268,2,2,1,55,1,-1,-1,-1,-1,-1,76562.7189462903,16444.881531594,54558.7816968554,85107.4316315151,20836.6014156043,21553.9549054362,20653.3502098832,2703.41434085667,844.827261348107,9816.90042759067,441.177096654135,8996.44043008444
207241.462990747,2,3,1,36,-1,-1,-1,-1,-1,-1,59775.3689518003,1701.9297307122,1371.76621288318,24849.9399630249,4497.9801207456,49507.4199379981,2719.63288133753,5003.23867399496,2891.6330407989,11900.0867323692,519.296693914253,4250.28400348654
294791.5051233,2,4,1,44,-1,-1,-1,-1,-1,-1,49027.0662415908,20211.7861593851,10354.0228731035,32170.1361522223,9549.80360953233,24822.1588122956,357.009468435102,1503.28863467536,6662.97880214513,1718.63686566178,5719.17923961576,5383.86939539345
62222.3777382947,2,1,2,33,0,1,2,0,1,2,21946.4118609762,68152.3123397801,24181.9223486047,76132.9643182447,25166.238440138,36998.9338948629,14012.937570308,970.382676320363,6991.74214232194,3665.02503637728,7368.7697240603,3118.81655233797
